timestamp,year,month,day,hour,weekday,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,wind_speed,precipitation,season,is_weekend,time_of_day,aqi_lag_1,co_lag_1,no2_lag_1,pm2_5_lag_1,pm10_lag_1,aqi_rolling_std,aqi_rolling_min,aqi_rolling_max,co_rolling_avg,co_rolling_std,no2_rolling_avg,no2_rolling_std,pm2_5_rolling_avg,pm2_5_rolling_std,pm10_rolling_avg,pm10_rolling_std,co_change_rate,no2_change_rate,pm2_5_change_rate,pm10_change_rate,temperature_change_rate,humidity_change_rate,wind_speed_change_rate,temp_humidity_interaction,wind_pm2_5_interaction,cumulative_precipitation,cumulative_co,cumulative_no2,cumulative_pm2_5,cumulative_pm10,high_pollution_alert,rain_alert,temperature_squared,humidity_squared
1735581600,2024,12,30,18,0,5,8010.86,59.01,200.15,0.0,81.06,440.71,577.17,104.37,20.5,20,14.8,0.0,winter,0,evening,5.0,7904.05,219.35,412.92,534.49,0.4148511169990504,4.0,5.0,2373.497083333333,2209.664382990411,71.33708333333334,69.67169286571023,142.28666666666666,104.44296836350362,211.88625,126.57580900178534,106.80999999999949,-19.19999999999999,27.789999999999964,42.67999999999995,0.0,0.0,0.0,410.0,6522.508,0.0,56963.93,1712.0900000000001,3414.88,5085.2699999999995,0,0,420.25,400
1735585200,2024,12,30,19,0,5,6622.31,44.7,161.77,0.0,65.8,382.47,516.13,83.09,20.5,20,14.8,0.0,winter,0,evening,5.0,8010.86,200.15,440.71,577.17,0.4148511169990504,4.0,5.0,2591.570416666667,2361.2923020382477,76.80666666666667,71.45621430160809,154.11458333333334,114.83704746023459,226.87624999999994,140.2764999009329,-1388.5499999999993,-38.379999999999995,-58.23999999999995,-61.039999999999964,0.0,0.0,0.0,410.0,5660.5560000000005,0.0,62197.69,1843.3600000000001,3698.75,5445.029999999999,0,0,420.25,400
1735588800,2024,12,30,20,0,5,4913.33,24.81,126.12,0.03,46.25,290.0,407.37,55.22,20.5,20,14.8,0.0,winter,0,evening,5.0,6622.31,161.77,382.47,516.13,0.4148511169990504,4.0,5.0,2751.2312500000003,2384.1824508337513,81.07625,71.20284934530224,162.85125,116.93567415324559,238.35375,143.40278190899585,-1708.9800000000005,-35.650000000000006,-92.47000000000003,-108.75999999999999,0.0,0.0,0.0,410.0,4292.0,0.0,66029.55,1945.83,3908.43,5720.49,0,0,420.25,400
1735592400,2024,12,30,21,0,5,3231.05,4.75,93.22,3.98,31.95,203.83,297.45,33.44,20.5,20,14.8,0.0,winter,0,evening,5.0,4913.33,126.12,290.0,407.37,0.3806934938134375,4.0,5.0,2848.585416666667,2352.5655728254087,84.16791666666667,69.99178311891455,168.38041666666666,115.53912254708095,245.79874999999996,141.55073628154577,-1682.2799999999997,-32.900000000000006,-86.16999999999999,-109.92000000000002,0.0,0.0,0.0,410.0,3016.684,0.0,68366.05,2020.03,4041.1299999999997,5899.169999999999,0,0,420.25,400
1735596000,2024,12,30,22,0,5,2269.74,0.03,58.95,27.54,24.8,162.07,238.46,24.83,20.5,20,14.8,0.0,winter,0,evening,5.0,3231.05,93.22,203.83,297.45,0.33783196234608504,4.0,5.0,2908.388333333333,2317.1155005339156,85.95291666666667,68.71527173330952,172.2529166666667,113.60934386247655,250.87374999999997,138.877637283689,-961.3100000000004,-34.269999999999996,-41.76000000000002,-58.98999999999998,0.0,0.0,0.0,410.0,2398.636,0.0,69801.31999999999,2062.87,4134.070000000001,6020.969999999999,0,0,420.25,400
1735599600,2024,12,30,23,0,5,1895.9,0.0,40.78,47.21,22.17,148.97,216.98,22.8,20.5,20,14.8,0.0,winter,0,evening,5.0,2269.74,58.95,162.07,238.46,0.2823298512866367,4.0,5.0,2953.4491666666668,2284.915935076067,87.02375,67.75635338811432,175.56625,111.62302387607699,254.99708333333328,136.20502121495576,-373.8399999999997,-18.17,-13.099999999999994,-21.480000000000018,0.0,0.0,0.0,410.0,2204.7560000000003,0.0,70882.78,2088.57,4213.59,6119.9299999999985,0,0,420.25,400
1735603200,2024,12,31,0,1,5,1762.39,0.0,34.27,56.51,21.22,147.44,211.02,22.55,20.5,20,14.8,0.0,winter,0,night,5.0,1895.9,40.78,148.97,216.98,0.2041241452319277,4.0,5.0,2992.947083333333,2254.321056295306,87.81625000000001,66.98723186660786,178.76583333333335,109.56654876362191,258.74916666666667,133.56718374356888,-133.51,-6.509999999999998,-1.5300000000000011,-5.9599999999999795,0.0,0.0,0.0,410.0,2182.112,0.0,71830.73,2107.59,4290.38,6209.98,0,0,420.25,400
1735606800,2024,12,31,1,1,5,1762.39,0.0,34.96,57.94,20.98,149.42,209.51,23.31,21.3,30,10.4,0.0,winter,0,night,5.0,1762.39,34.27,147.44,211.02,0.0,5.0,5.0,3030.22,2224.8596135858234,88.55166666666666,66.27260045458458,181.93958333333333,107.46018479981444,262.23791666666665,131.01211566871453,0.0,0.6899999999999977,1.9799999999999898,-1.5100000000000193,0.8000000000000007,10.0,-4.4,639.0,1553.9679999999998,0.0,72725.28,2125.24,4366.55,6293.709999999999,0,0,453.69000000000005,900
1735610400,2024,12,31,2,1,5,2082.82,0.0,47.98,51.5,23.13,162.01,220.94,28.12,21.3,30,10.4,0.0,winter,0,night,5.0,1762.39,34.96,149.42,209.51,0.0,5.0,5.0,3071.3866666666668,2196.450969742803,89.48,65.50551553278474,185.19625,105.5251837163513,265.56249999999994,128.79946972784393,320.43000000000006,13.019999999999996,12.590000000000003,11.430000000000007,0.0,0.0,0.0,639.0,1684.904,0.0,73713.28,2147.52,4444.71,6373.499999999999,0,0,453.69000000000005,900
1735614000,2024,12,31,3,1,5,3284.45,1.23,94.59,21.64,30.28,214.44,279.66,44.08,21.3,30,10.4,0.0,winter,0,night,5.0,2082.82,47.98,162.01,220.94,0.0,5.0,5.0,3135.9183333333335,2178.177281200103,91.30791666666666,64.9869394222372,189.36125,104.58116395838894,269.61125,127.59621441544434,1201.6299999999997,46.61000000000001,52.43000000000001,58.72000000000003,0.0,0.0,0.0,639.0,2230.176,0.0,75262.04000000001,2191.39,4544.67,6470.669999999999,0,0,453.69000000000005,900
1735617600,2024,12,31,4,1,5,4646.3,28.61,122.01,12.87,38.62,254.56,330.72,58.26,21.3,30,10.4,0.0,winter,0,night,5.0,3284.45,94.59,214.44,279.66,0.0,5.0,5.0,3233.82875,2191.5744298430495,93.45,65.1218351146078,194.32125,104.73934833516029,274.3870833333333,127.65130491947507,1361.8500000000004,27.42,40.120000000000005,51.06,0.0,0.0,0.0,639.0,2647.424,0.0,77611.89,2242.8,4663.71,6585.289999999999,0,0,453.69000000000005,900
1735621200,2024,12,31,5,1,5,5073.55,54.09,122.01,23.96,44.35,253.91,337.05,61.3,21.3,30,10.4,0.0,winter,0,night,5.0,4646.3,122.01,254.56,330.72,0.0,5.0,5.0,3346.2033333333334,2214.7289216391623,95.70625,65.13473592834347,199.10666666666668,104.72843211255363,278.91041666666666,127.87744229395892,427.25,0.0,-0.6500000000000057,6.329999999999984,0.0,0.0,0.0,639.0,2640.664,0.0,80308.88,2296.95,4778.56,6693.849999999999,0,0,453.69000000000005,900
1735624800,2024,12,31,6,1,5,4486.08,43.36,115.16,44.35,49.11,228.01,310.91,55.73,21.3,30,10.4,0.0,winter,0,morning,5.0,5073.55,122.01,253.91,337.05,0.0,5.0,5.0,3446.3391666666666,2209.4469644587157,98.16249999999998,64.69055997592322,202.93625,104.00221756885409,282.3904166666666,127.55044971131161,-587.4700000000003,-6.8500000000000085,-25.900000000000006,-26.139999999999986,0.0,0.0,0.0,639.0,2371.304,0.0,82712.14,2355.8999999999996,4870.47,6777.369999999999,0,0,453.69000000000005,900
1735628400,2024,12,31,7,1,5,2723.69,17.66,80.88,89.41,59.6,152.22,215.56,32.93,21.3,30,10.4,0.0,winter,0,morning,5.0,4486.08,115.16,228.01,310.91,0.0,5.0,5.0,3496.963333333333,2176.7985379604384,99.86166666666666,63.6259844147982,204.50416666666663,102.89012425320864,283.34666666666664,126.93263045947712,-1762.3899999999999,-34.28,-75.78999999999999,-95.35000000000002,0.0,0.0,0.0,639.0,1583.088,0.0,83927.12,2396.68,4908.099999999999,6800.319999999999,0,0,453.69000000000005,900
1735632000,2024,12,31,8,1,5,2109.53,10.95,65.12,117.3,72.48,130.08,187.13,24.57,21.3,30,10.4,0.0,winter,0,morning,5.0,2723.69,80.88,152.22,215.56,0.0,5.0,5.0,3530.898333333333,2147.1262916110854,101.11833333333334,62.57759410569004,205.47875000000002,102.0305231956942,283.78749999999997,126.56343768520003,-614.1599999999999,-15.759999999999991,-22.139999999999986,-28.430000000000007,0.0,0.0,0.0,639.0,1352.832,0.0,84741.56,2426.84,4931.490000000001,6810.899999999999,0,0,453.69000000000005,900
1735635600,2024,12,31,9,1,5,1815.8,8.38,59.63,131.61,85.83,120.82,175.78,20.52,21.3,30,10.4,0.0,winter,0,morning,5.0,2109.53,65.12,130.08,187.13,0.0,5.0,5.0,3555.9325000000003,2122.309280797389,102.175,61.60630847142834,206.2491666666667,101.28488246854414,284.13624999999996,126.23993114605508,-293.73000000000025,-5.490000000000002,-9.26000000000002,-11.349999999999994,0.0,0.0,0.0,639.0,1256.528,0.0,85342.38,2452.2,4949.9800000000005,6819.2699999999995,0,0,453.69000000000005,900
1735639200,2024,12,31,10,1,5,2082.82,9.05,74.03,125.89,91.55,133.24,191.46,22.04,21.3,30,10.4,0.0,winter,0,morning,5.0,1815.8,59.63,120.82,175.78,0.0,5.0,5.0,3595.4304166666666,2083.763302045611,103.88875,60.15031369409908,207.98833333333334,99.57274049294564,285.9870833333333,124.45555457686929,267.0200000000002,14.399999999999999,12.420000000000016,15.680000000000007,0.0,0.0,0.0,639.0,1385.6960000000001,0.0,86290.33,2493.33,4991.72,6863.69,0,0,453.69000000000005,900
1735642800,2024,12,31,11,1,5,2883.91,12.07,112.41,97.27,96.32,167.94,236.4,29.39,21.3,30,10.4,0.0,winter,0,morning,5.0,2082.82,74.03,133.24,191.46,0.0,5.0,5.0,3666.6379166666666,2025.8475984440665,107.05874999999999,58.41479817815156,211.40166666666667,96.56869132864787,290.18625,120.80827130524104,801.0899999999997,38.379999999999995,34.69999999999999,44.94,0.0,0.0,0.0,639.0,1746.576,0.0,87999.31,2569.41,5073.64,6964.469999999999,0,0,453.69000000000005,900
1735646400,2024,12,31,12,1,5,3524.78,11.4,156.28,53.64,97.27,189.7,268.42,34.96,21.3,30,10.4,0.0,winter,0,afternoon,5.0,2883.91,112.41,167.94,236.4,0.0,5.0,5.0,3760.6541666666667,1961.0305475214689,111.68541666666668,57.698642661979164,215.66750000000002,93.04621237297442,295.685,116.43060045253989,640.8700000000003,43.870000000000005,21.75999999999999,32.02000000000001,0.0,0.0,0.0,639.0,1972.8799999999999,0.0,90255.7,2680.4500000000003,5176.02,7096.44,0,0,453.69000000000005,900
1735650000,2024,12,31,13,1,5,4539.49,22.35,200.15,5.63,100.14,213.07,300.18,42.56,21.3,30,10.4,0.0,winter,0,afternoon,5.0,3524.78,156.28,189.7,268.42,0.0,5.0,5.0,3864.127916666667,1932.4902104999421,116.31208333333332,60.207126328092926,219.8125,90.48164167628106,301.0820833333333,113.34390112201811,1014.7099999999996,43.870000000000005,23.370000000000005,31.75999999999999,0.0,0.0,0.0,639.0,2215.928,0.0,92739.07,2791.49,5275.5,7225.969999999999,0,0,453.69000000000005,900
1735653600,2024,12,31,14,1,5,6355.29,68.84,213.86,0.0,100.14,270.88,367.3,58.77,21.3,30,10.4,0.0,winter,0,afternoon,5.0,4539.49,200.15,213.07,300.18,0.0,5.0,5.0,3982.0658333333336,1996.2010722433229,118.53958333333333,62.84052448228517,224.14166666666665,90.32938472572297,306.5558333333333,113.23278258282411,1815.8000000000002,13.710000000000008,57.81,67.12,0.0,0.0,0.0,639.0,2817.152,0.0,95569.58,2844.95,5379.4,7357.339999999998,0,0,453.69000000000005,900
1735657200,2024,12,31,15,1,5,8651.73,110.86,235.8,0.0,99.18,381.89,490.43,86.13,21.3,30,10.4,0.0,winter,0,afternoon,5.0,6355.29,213.86,270.88,367.3,0.0,5.0,5.0,4133.382083333334,2205.0286151411165,120.02499999999999,65.229432873834,230.3741666666667,95.90568414567208,313.9720833333333,119.301102002241,2296.4399999999996,21.939999999999998,111.00999999999999,123.13,0.0,0.0,0.0,639.0,3971.656,0.0,99201.17000000001,2880.6,5528.9800000000005,7535.329999999999,0,0,453.69000000000005,900
1735660800,2024,12,31,16,1,5,10574.34,135.9,244.02,0.0,97.27,504.28,630.04,119.57,21.3,30,10.4,0.0,winter,0,afternoon,5.0,8651.73,235.8,381.89,490.43,0.0,5.0,5.0,4300.275000000001,2525.6522378327522,121.39583333333333,67.53214229351948,238.12,109.82023536512892,322.93999999999994,134.35090255517875,1922.6100000000006,8.219999999999999,122.38999999999999,139.60999999999996,0.0,0.0,0.0,639.0,5244.512,0.0,103206.6,2913.5,5714.88,7750.559999999999,0,0,453.69000000000005,900
1735664400,2024,12,31,17,1,5,10253.91,123.38,213.86,0.0,86.78,529.25,663.85,129.7,21.3,30,10.4,0.0,winter,0,afternoon,5.0,10574.34,244.02,504.28,630.04,0.0,5.0,5.0,4398.185833333333,2710.235357344321,121.16708333333334,67.1943718838182,242.96708333333333,119.96900141211054,328.33,145.351563399258,-320.4300000000003,-30.159999999999997,24.970000000000027,33.81000000000006,0.0,0.0,0.0,639.0,5504.2,0.0,105556.45999999999,2908.01,5831.21,7879.919999999999,0,0,453.69000000000005,900
1735668000,2024,12,31,18,1,5,7690.43,78.68,156.28,0.0,65.8,428.94,556.08,107.41,21.3,30,10.4,0.0,winter,0,evening,5.0,10253.91,213.86,529.25,663.85,0.0,5.0,5.0,4384.834583333333,2692.3952468258217,119.33916666666666,65.52840346096848,242.47666666666666,119.14674954666775,327.45124999999996,143.83761294727256,-2563.4799999999996,-57.58000000000001,-100.31,-107.76999999999998,0.0,0.0,0.0,639.0,4460.976000000001,0.0,105236.03,2864.14,5819.44,7858.829999999999,0,0,453.69000000000005,900
1735671600,2024,12,31,19,1,5,4592.9,27.05,111.04,0.07,43.87,274.78,381.43,63.84,21.3,30,10.4,0.0,winter,0,evening,5.0,7690.43,156.28,428.94,556.08,0.0,5.0,5.0,4300.275833333333,2650.6128118556308,117.22541666666666,64.91553649226235,237.9895833333333,115.62100010394467,321.83874999999995,138.6912406974409,-3097.5300000000007,-45.239999999999995,-154.16000000000003,-174.65000000000003,0.0,0.0,0.0,639.0,2857.712,0.0,103206.62,2813.41,5711.749999999999,7724.129999999998,0,0,453.69000000000005,900
1735675200,2024,12,31,20,1,5,2964.02,2.93,85.0,8.14,30.28,190.55,278.59,36.48,21.3,30,10.4,0.0,winter,0,evening,5.0,4592.9,111.04,274.78,381.43,0.0,5.0,5.0,4219.0545833333335,2660.856590163633,115.51208333333334,65.2125387369103,233.8458333333333,115.45793417731366,316.4729166666666,137.72607237869724,-1628.8799999999997,-26.040000000000006,-84.22999999999996,-102.84000000000003,0.0,0.0,0.0,639.0,1981.7200000000003,0.0,101257.31,2772.29,5612.299999999999,7595.3499999999985,0,0,453.69000000000005,900
1735678800,2024,12,31,21,1,5,2056.12,0.0,51.41,38.27,22.89,147.5,218.77,23.56,21.3,30,10.4,0.0,winter,0,evening,5.0,2964.02,85.0,190.55,278.59,0.0,5.0,5.0,4170.099166666666,2690.4682234816523,113.77,66.38190998993306,231.49874999999997,116.66092383717702,313.1945833333333,139.12785527299036,-907.9000000000001,-33.59,-43.05000000000001,-59.819999999999965,0.0,0.0,0.0,639.0,1534.0,0.0,100082.37999999999,2730.48,5555.969999999999,7516.669999999999,0,0,453.69000000000005,900
1735682400,2024,12,31,22,1,5,1602.17,0.0,34.27,59.37,20.03,130.58,190.21,19.51,21.3,30,10.4,0.0,winter,0,evening,5.0,2056.12,51.41,147.5,218.77,0.0,5.0,5.0,4142.2837500000005,2714.3144664262045,112.74166666666667,67.4506169544413,230.18666666666664,117.6486408083753,311.1841666666666,140.59560104803353,-453.9499999999998,-17.139999999999993,-16.919999999999987,-28.560000000000002,0.0,0.0,0.0,639.0,1358.0320000000002,0.0,99414.81000000001,2705.8,5524.48,7468.419999999999,0,0,453.69000000000005,900
1735686000,2024,12,31,23,1,5,1415.25,0.0,27.08,69.38,19.31,124.79,177.9,18.49,21.3,30,10.4,0.0,winter,0,evening,5.0,1602.17,34.27,130.58,190.21,0.0,5.0,5.0,4122.256666666667,2733.3163216354724,112.17083333333333,68.14054879862827,229.17916666666665,118.47502227737004,309.5558333333333,141.95382571124247,-186.92000000000007,-7.190000000000005,-5.790000000000006,-12.310000000000002,0.0,0.0,0.0,639.0,1297.816,0.0,98934.16,2692.1,5500.299999999999,7429.339999999999,0,0,453.69000000000005,900
1735689600,2025,1,1,0,2,5,1321.79,0.0,24.33,73.67,19.31,121.64,170.55,17.99,21.3,30,10.4,0.0,winter,0,night,5.0,1415.25,27.08,124.79,177.9,0.0,5.0,5.0,4103.8983333333335,2751.2761529858167,111.75666666666666,68.66283290971133,228.10416666666666,119.36266563336122,307.8695833333333,143.40812955184168,-93.46000000000004,-2.75,-3.1500000000000057,-7.349999999999994,0.0,0.0,0.0,639.0,1265.056,0.0,98493.56,2682.16,5474.5,7388.869999999999,0,0,453.69000000000005,900
1735693200,2025,1,1,1,2,5,1295.09,0.0,25.02,75.82,19.79,120.37,166.26,17.73,22.0,32,11.5,0.0,winter,0,night,5.0,1321.79,24.33,121.64,170.55,0.0,5.0,5.0,4084.4275,2770.1562902671308,111.34249999999999,69.17427608394367,226.89374999999998,120.3385707010421,306.06749999999994,144.96119925390474,-26.700000000000045,0.6900000000000013,-1.269999999999996,-4.2900000000000205,0.6999999999999993,2.0,1.0999999999999996,704.0,1384.255,0.0,98026.26,2672.22,5445.45,7345.619999999999,0,0,484.0,1024
1735696800,2025,1,1,2,2,5,1482.01,0.0,33.59,72.96,22.65,128.43,174.78,20.77,22.0,32,11.5,0.0,winter,0,night,5.0,1295.09,25.02,120.37,166.26,0.0,5.0,5.0,4059.3937500000006,2791.6624219782298,110.74291666666669,69.80683525016342,225.49458333333334,121.31700690767298,304.14416666666665,146.43846741346906,186.92000000000007,8.570000000000004,8.060000000000002,8.52000000000001,0.0,0.0,0.0,704.0,1476.9450000000002,0.0,97425.45000000001,2657.8300000000004,5411.87,7299.459999999999,0,0,484.0,1024
1735700400,2025,1,1,3,2,5,2189.64,0.12,61.69,54.36,29.09,158.69,214.13,30.65,22.0,32,11.5,0.0,winter,0,night,5.0,1482.01,33.59,128.43,174.78,0.0,5.0,5.0,4013.7766666666666,2813.7335403612146,109.37208333333335,70.4578317292782,223.17166666666665,122.06928142111269,301.41375,147.52174792691716,707.6299999999999,28.099999999999994,30.25999999999999,39.349999999999994,0.0,0.0,0.0,704.0,1824.935,0.0,96330.64,2624.9300000000003,5356.12,7233.929999999999,0,0,484.0,1024
1735704000,2025,1,1,4,2,5,2777.1,7.6,82.25,43.27,34.33,178.27,247.68,36.48,22.0,32,11.5,0.0,winter,0,night,5.0,2189.64,61.69,158.69,214.13,0.0,5.0,5.0,3935.8933333333334,2821.323478483212,107.71541666666667,70.61501890865385,219.99291666666667,122.20961022052956,297.95374999999996,147.77810359697148,587.46,20.560000000000002,19.580000000000013,33.55000000000001,0.0,0.0,0.0,704.0,2050.105,0.0,94461.44,2585.17,5279.83,7150.889999999999,0,0,484.0,1024
1735707600,2025,1,1,5,2,5,2937.32,17.66,80.2,52.93,37.67,183.25,262.43,36.98,22.0,32,11.5,0.0,winter,0,night,5.0,2777.1,82.25,178.27,247.68,0.0,5.0,5.0,3846.8837500000004,2817.5665030858536,105.97333333333334,70.76261206785114,217.04875,122.20812284653607,294.8445833333333,147.70474011348654,160.22000000000025,-2.049999999999997,4.97999999999999,14.75,0.0,0.0,0.0,704.0,2107.375,0.0,92325.21,2543.36,5209.17,7076.269999999999,0,0,484.0,1024
1735711200,2025,1,1,6,2,5,2696.99,15.2,70.6,78.68,42.44,184.2,267.1,34.45,22.0,32,11.5,0.0,winter,0,morning,5.0,2937.32,80.2,183.25,262.43,0.0,5.0,5.0,3772.338333333333,2823.580661646347,104.11666666666666,71.09489431105425,215.22333333333333,122.3643706194805,293.01916666666665,147.76826284294958,-240.33000000000038,-9.600000000000009,0.9499999999999886,4.670000000000016,0.0,0.0,0.0,704.0,2118.2999999999997,0.0,90536.12,2498.7999999999997,5165.36,7032.459999999999,0,0,484.0,1024
1735714800,2025,1,1,7,2,5,2056.12,8.61,53.47,115.87,47.21,163.51,242.92,23.81,22.0,32,11.5,0.0,winter,0,morning,5.0,2696.99,70.6,184.2,267.1,0.0,5.0,5.0,3744.522916666667,2837.613446250798,102.97458333333334,71.70197062230376,215.69375000000002,122.13311329687413,294.15916666666664,147.2493274781025,-640.8699999999999,-17.129999999999995,-20.689999999999998,-24.180000000000035,0.0,0.0,0.0,704.0,1880.3649999999998,0.0,89868.55,2471.3900000000003,5176.650000000001,7059.82,0,0,484.0,1024
1735718400,2025,1,1,8,2,5,1708.98,6.26,45.24,138.76,57.22,149.43,226.28,17.73,22.0,32,11.5,0.0,winter,0,morning,5.0,2056.12,53.47,163.51,242.92,0.0,5.0,5.0,3727.8333333333335,2848.8037133332796,102.14625000000001,72.27087180470127,216.49999999999997,121.60610124853811,295.79041666666666,146.22538551627724,-347.1399999999999,-8.229999999999997,-14.079999999999984,-16.639999999999986,0.0,0.0,0.0,704.0,1718.4450000000002,0.0,89468.0,2451.51,5195.999999999999,7098.969999999999,0,0,484.0,1024
1735722000,2025,1,1,9,2,5,1455.31,5.03,41.13,150.2,68.66,135.98,213.3,14.19,22.0,32,11.5,0.0,winter,0,morning,5.0,1708.98,45.24,149.43,226.28,0.0,5.0,5.0,3712.8129166666663,2860.2506416175784,101.37541666666668,72.84047662254807,217.13166666666666,121.12592095640127,297.35374999999993,145.08264061239396,-253.67000000000007,-4.109999999999999,-13.450000000000017,-12.97999999999999,0.0,0.0,0.0,704.0,1563.77,0.0,89107.51,2433.01,5211.16,7136.489999999999,0,0,484.0,1024
1735725600,2025,1,1,10,2,5,1295.09,4.3,40.44,150.2,73.43,121.73,197.42,12.03,22.0,32,11.5,0.0,winter,0,morning,5.0,1455.31,41.13,135.98,213.3,0.0,5.0,5.0,3679.9908333333333,2884.1879884292066,99.97583333333334,73.7063052530548,216.6520833333333,121.49474617301385,297.60208333333327,144.89848890438853,-160.22000000000003,-0.6900000000000048,-14.249999999999986,-15.880000000000024,0.0,0.0,0.0,704.0,1399.895,0.0,88319.78,2399.42,5199.65,7142.449999999999,0,0,484.0,1024
1735729200,2025,1,1,11,2,5,1455.31,4.36,51.41,140.19,80.11,120.54,196.7,14.44,22.0,32,11.5,0.0,winter,0,morning,5.0,1295.09,40.44,121.73,197.42,0.0,5.0,5.0,3620.465833333333,2915.8998224262436,97.43416666666667,74.30818229371258,214.6770833333333,122.70031315218827,295.94791666666663,145.8510292694197,160.22000000000003,10.969999999999999,-1.1899999999999977,-0.7199999999999989,0.0,0.0,0.0,704.0,1386.21,0.0,86891.18,2338.42,5152.249999999999,7102.749999999999,0,0,484.0,1024
1735732800,2025,1,1,12,2,5,1682.28,3.19,65.8,120.16,85.83,120.93,198.26,17.23,22.0,32,11.5,0.0,winter,0,afternoon,5.0,1455.31,51.41,120.54,196.7,0.0,5.0,5.0,3543.695,2942.660797551005,93.66416666666667,73.48351361487092,211.81166666666664,124.10392624790347,293.0245833333333,147.12432849328928,226.97000000000003,14.39,0.39000000000000057,1.5600000000000023,0.0,0.0,0.0,704.0,1390.6950000000002,0.0,85048.68000000001,2247.94,5083.48,7032.589999999999,0,0,484.0,1024
1735736400,2025,1,1,13,2,5,2243.04,0.61,94.59,82.25,87.74,133.4,215.62,23.05,22.0,32,11.5,0.0,winter,0,afternoon,5.0,1682.28,65.8,120.93,198.26,0.0,5.0,5.0,3448.009583333333,2946.2073488019546,89.26583333333333,69.90470289065246,208.49208333333334,125.13008511073177,289.50124999999997,147.95569273067153,560.76,28.790000000000006,12.469999999999999,17.360000000000014,0.0,0.0,0.0,704.0,1534.1000000000001,0.0,82752.23,2142.38,5003.81,6948.029999999999,0,0,484.0,1024
1735740000,2025,1,1,14,2,5,3097.53,0.01,127.49,43.27,79.15,161.8,254.03,31.92,22.0,32,11.5,0.0,winter,0,afternoon,5.0,2243.04,94.59,133.4,215.62,0.0,5.0,5.0,3312.2695833333332,2880.7571185057586,85.66708333333332,65.2819665810315,203.94708333333332,124.74591715821829,284.78166666666664,147.1706164749711,854.4900000000002,32.89999999999999,28.400000000000006,38.41,0.0,0.0,0.0,704.0,1860.7,0.0,79494.47,2056.0099999999998,4894.73,6834.759999999999,0,0,484.0,1024
1735743600,2025,1,1,15,2,5,3738.4,0.24,142.57,21.28,65.8,195.22,298.16,41.54,22.0,32,11.5,0.0,winter,0,afternoon,5.0,3097.53,127.49,161.8,254.03,0.0,5.0,5.0,3107.547499999999,2650.163232717128,81.7825,58.367575219080535,196.16916666666665,118.84884173556,276.7704166666666,140.5747206379134,640.8699999999999,15.079999999999998,33.41999999999999,44.130000000000024,0.0,0.0,0.0,704.0,2245.03,0.0,74581.13999999998,1962.78,4708.0599999999995,6642.489999999999,0,0,484.0,1024
1735747200,2025,1,1,16,2,5,3845.21,0.31,127.49,17.34,53.41,219.42,331.2,47.62,22.0,32,11.5,0.0,winter,0,afternoon,5.0,3738.4,142.57,195.22,298.16,0.0,5.0,5.0,2827.1670833333333,2130.950371095906,76.92708333333333,48.25573437237629,184.29999999999998,99.3682982427107,264.31874999999997,119.59186442856333,106.80999999999995,-15.079999999999998,24.19999999999999,33.039999999999964,0.0,0.0,0.0,704.0,2523.33,0.0,67852.01,1846.25,4423.2,6343.65,0,0,484.0,1024
1735750800,2025,1,1,17,2,5,3364.56,0.03,97.33,28.97,42.92,216.98,331.08,46.1,22.0,32,11.5,0.0,winter,0,afternoon,5.0,3845.21,127.49,219.42,331.2,0.0,5.0,5.0,2540.110833333333,1438.5452790078768,72.07166666666667,38.81842868787445,171.28874999999996,67.60428558016474,250.4533333333333,85.76225300550112,-480.6500000000001,-30.159999999999997,-2.4399999999999977,-0.12000000000000455,0.0,0.0,0.0,704.0,2495.27,0.0,60962.659999999996,1729.72,4110.929999999999,6010.879999999999,0,0,484.0,1024
1735754400,2025,1,1,18,2,5,2830.51,0.0,72.66,42.92,36.24,203.57,312.09,40.53,22.0,32,11.5,0.0,winter,0,evening,5.0,3364.56,97.33,216.98,331.08,0.0,5.0,5.0,2337.6141666666667,936.4807969800422,68.5875,34.43707307789677,161.89833333333334,40.46437033572605,240.28708333333327,57.89034946075457,-534.0499999999997,-24.67,-13.409999999999997,-18.99000000000001,0.0,0.0,0.0,704.0,2341.055,0.0,56102.74,1646.1000000000001,3885.5600000000004,5766.8899999999985,0,0,484.0,1024
1735758000,2025,1,1,19,2,5,2323.15,0.0,56.21,53.64,30.52,182.52,278.93,32.17,22.0,32,11.5,0.0,winter,0,evening,5.0,2830.51,72.66,203.57,312.09,0.0,5.0,5.0,2243.0412499999998,804.0698827531106,66.30291666666666,33.298191683371414,158.05416666666667,32.96092599963996,236.01624999999999,50.30944269673841,-507.3600000000001,-16.449999999999996,-21.049999999999983,-33.15999999999997,0.0,0.0,0.0,704.0,2098.98,0.0,53832.99,1591.27,3793.3,5664.389999999999,0,0,484.0,1024
